Transfer Order Number,Transfer order item,Source storage unit,Material,Filler,Storage Unit Type,Filler,Source Storage Type,Source Storage Bin,Source target qty,Alternative Unit of Measure,Confirmation time,Confirmation date,Queue,Creation Date,Creation time,Dest.storage unit,Dest. Storage Type,Dest.Storage Bin
1005477835,1,53030001280596,7421884-14,,960,,P05,P05-M035,24,PC,6:28:35 AM,12/1/2020,,12/1/2020,6:09:24 AM,53030001280596,V02,LOADING
1005477870,1,53020000074548,7444092-08,,960,,P01,P01-S022,24,PC,2:19:28 PM,12/1/2020,,12/1/2020,6:12:33 AM,53020000074548,V02,LOADING
1005477870,2,53020000074548,9398811-02,,960,,P01,P01-S022,24,PC,2:19:28 PM,12/1/2020,,12/1/2020,6:12:33 AM,53020000074548,V02,LOADING
1005477870,3,53020000074548,7479951-14,,960,,P01,P01-S022,24,PC,2:19:28 PM,12/1/2020,,12/1/2020,6:12:33 AM,53020000074548,V02,LOADING
1005477878,1,53030001283393,8689398-01,,960,,P04,P04-M028,24,PC,6:31:49 AM,12/1/2020,,12/1/2020,6:15:30 AM,53030001283393,V02,LOADING
1005477889,1,53030001286429,8082889-01,,960,,P08,P08-L041,6,PC,7:04:44 AM,12/1/2020,,12/1/2020,6:16:13 AM,53030001286429,V02,LOADING
1005477933,1,53030001284491,7420657-10,,960,,P04,P04-M032,12,PC,6:30:36 AM,12/1/2020,,12/1/2020,6:21:27 AM,53030001284491,V02,LOADING
1005477962,1,53030001267369,7478941-15,,960,,P08,P08-L045,6,PC,6:55:20 AM,12/1/2020,,12/1/2020,6:24:47 AM,53030001267369,V02,LOADING
1005478000,1,53030001280596,7421884-14,,960,,P05,P05-M035,24,PC,3:07:18 PM,12/1/2020,,12/1/2020,6:28:36 AM,53030001280596,V02,LOADING
1005478060,1,53020000073345,8834096-01,,960,,P01,P01-S023,24,PC,6:35:15 AM,12/1/2020,,12/1/2020,6:33:32 AM,53020000073345,V02,LOADING
1005478060,2,53020000073345,9354586-03,,960,,P01,P01-S023,24,PC,6:35:15 AM,12/1/2020,,12/1/2020,6:33:32 AM,53020000073345,V02,LOADING
1005478060,3,53020000073345,9456096-02,,960,,P01,P01-S023,24,PC,6:35:15 AM,12/1/2020,,12/1/2020,6:33:32 AM,53020000073345,V02,LOADING
1005478065,1,53020000073345,8834096-01,,960,,P01,P01-S023,24,PC,10:06:07 AM,12/1/2020,,12/1/2020,6:35:16 AM,53020000073345,V02,LOADING
1005478065,2,53020000073345,9354586-03,,960,,P01,P01-S023,24,PC,10:06:07 AM,12/1/2020,,12/1/2020,6:35:16 AM,53020000073345,V02,LOADING
1005478065,3,53020000073345,9456096-02,,960,,P01,P01-S023,24,PC,10:06:07 AM,12/1/2020,,12/1/2020,6:35:16 AM,53020000073345,V02,LOADING
1005478083,1,53030001283591,8599277-03,,960,,P04,P04-M028,24,PC,6:52:40 AM,12/1/2020,,12/1/2020,6:36:34 AM,53030001283591,V02,LOADING
1005478110,1,53030001262044,9450786-04,,960,,P07,P07-L037,12,PC,6:51:51 AM,12/1/2020,,12/1/2020,6:38:20 AM,53030001262044,V02,LOADING
1005478130,1,53030001287549,7420657-10,,960,,P04,P04-M032,12,PC,6:45:59 AM,12/1/2020,,12/1/2020,6:40:54 AM,53030001287549,V02,LOADING
1005478151,1,53030001278952,7425460-10,,960,,P08,P08-L042,24,PC,6:48:36 AM,12/1/2020,,12/1/2020,6:43:48 AM,53030001278952,V02,LOADING
1005478154,1,53030001278685,7944541-02,,960,,P05,P05-M036,12,PC,6:49:41 AM,12/1/2020,,12/1/2020,6:44:19 AM,53030001278685,V02,LOADING
1005478193,1,53030001280531,9442588-02,,960,,P04,P04-M033,12,PC,6:51:24 AM,12/1/2020,,12/1/2020,6:45:59 AM,53030001280531,V02,LOADING
1005478289,1,53030001280505,7421704-09,,960,,P04,P04-M031,24,PC,6:53:50 AM,12/1/2020,,12/1/2020,6:47:32 AM,53030001280505,V02,LOADING
1005478347,1,53030001278685,7944541-02,,960,,P05,P05-M036,12,PC,7:33:05 AM,12/1/2020,,12/1/2020,6:49:41 AM,53030001278685,V02,LOADING
1005478470,1,53030001280505,7421704-09,,960,,P04,P04-M031,24,PC,2:55:26 PM,12/1/2020,,12/1/2020,6:53:50 AM,53030001280505,V02,LOADING
1005478591,1,53030001280215,7425460-10,,960,,P08,P08-L042,24,PC,7:26:24 AM,12/1/2020,,12/1/2020,6:58:44 AM,53030001280215,V02,LOADING
1005478596,1,53030001287509,8082887-01,,960,,P08,P08-L041,6,PC,2:40:45 PM,12/1/2020,,12/1/2020,6:59:26 AM,53030001287509,V02,LOADING
1005478598,1,53030001287510,8082887-01,,960,,P08,P08-L041,6,PC,2:40:45 PM,12/1/2020,,12/1/2020,6:59:26 AM,53030001287510,V02,LOADING
1005478673,1,53030001287507,8082887-01,,960,,P08,P08-L041,6,PC,2:40:45 PM,12/1/2020,,12/1/2020,7:01:21 AM,53030001287507,V02,LOADING
1005478675,1,53030001287508,8082887-01,,960,,P08,P08-L041,6,PC,2:40:45 PM,12/1/2020,,12/1/2020,7:01:21 AM,53030001287508,V02,LOADING
1005478818,1,53030001280591,7421883-14,,960,,P05,P05-M035,24,PC,7:14:30 AM,12/1/2020,,12/1/2020,7:05:31 AM,53030001280591,V02,LOADING
1005478822,1,53020000073471,5A35125-01,,960,,P01,P01-S018,24,PC,7:12:13 AM,12/1/2020,,12/1/2020,7:05:35 AM,53020000073471,V02,LOADING
1005478822,2,53020000073471,7421675-13,,960,,P01,P01-S018,24,PC,7:12:13 AM,12/1/2020,,12/1/2020,7:05:35 AM,53020000073471,V02,LOADING
1005478822,3,53020000073471,6820715-03,,960,,P01,P01-S018,24,PC,7:12:13 AM,12/1/2020,,12/1/2020,7:05:35 AM,53020000073471,V02,LOADING
1005478822,4,53020000073471,7943713-04,,960,,P01,P01-S018,24,PC,7:12:13 AM,12/1/2020,,12/1/2020,7:05:35 AM,53020000073471,V02,LOADING
1005478822,5,53020000073471,7952056-04,,960,,P01,P01-S018,24,PC,7:12:13 AM,12/1/2020,,12/1/2020,7:05:35 AM,53020000073471,V02,LOADING
1005478822,6,53020000073471,8736316-01,,960,,P01,P01-S018,24,PC,7:12:13 AM,12/1/2020,,12/1/2020,7:05:35 AM,53020000073471,V02,LOADING
1005478822,7,53020000073471,9844642-01,,960,,P01,P01-S018,24,PC,7:12:13 AM,12/1/2020,,12/1/2020,7:05:35 AM,53020000073471,V02,LOADING
1005478822,8,53020000073471,9897154-01,,960,,P01,P01-S018,24,PC,7:12:13 AM,12/1/2020,,12/1/2020,7:05:35 AM,53020000073471,V02,LOADING
1005478833,1,53020000073228,8092516-08,,960,,P07,P07-L039,6,PC,7:59:11 PM,12/1/2020,,12/1/2020,7:05:58 AM,53020000073228,V02,LOADING
1005478833,2,53020000073228,7483558-08,,960,,P07,P07-L039,12,PC,7:59:11 PM,12/1/2020,,12/1/2020,7:05:58 AM,53020000073228,V02,LOADING
1005478833,3,53020000073228,7483582-08,,960,,P07,P07-L039,6,PC,7:59:11 PM,12/1/2020,,12/1/2020,7:05:58 AM,53020000073228,V02,LOADING
1005478928,1,53030001284492,7420657-10,,960,,P04,P04-M032,12,PC,7:20:40 AM,12/1/2020,,12/1/2020,7:09:14 AM,53030001284492,V02,LOADING
1005479019,1,53030001267370,7478941-15,,960,,P08,P08-L045,6,PC,7:21:55 AM,12/1/2020,,12/1/2020,7:13:02 AM,53030001267370,V02,LOADING
1005479038,1,53030001280591,7421883-14,,960,,P05,P05-M035,24,PC,3:07:18 PM,12/1/2020,,12/1/2020,7:14:30 AM,53030001280591,V02,LOADING
1005479079,1,53030001262049,9450785-04,,960,,P07,P07-L037,12,PC,7:27:38 AM,12/1/2020,,12/1/2020,7:15:39 AM,53030001262049,V02,LOADING
1005479122,1,53020000074551,8654215-05,,960,,P04,P04-M033,24,PC,7:19:11 AM,12/1/2020,,12/1/2020,7:18:10 AM,53020000074551,V02,LOADING
1005479122,2,53020000074551,7421678-11,,960,,P04,P04-M033,24,PC,7:19:11 AM,12/1/2020,,12/1/2020,7:18:10 AM,53020000074551,V02,LOADING
1005479152,1,53020000074551,7421678-11,,960,,P04,P04-M033,24,PC,2:14:46 PM,12/1/2020,,12/1/2020,7:19:11 AM,53020000074551,V02,LOADING
1005479152,2,53020000074551,8654215-05,,960,,P04,P04-M033,24,PC,2:14:46 PM,12/1/2020,,12/1/2020,7:19:11 AM,53020000074551,V02,LOADING
1005479157,1,53030001287550,7420657-10,,960,,P04,P04-M032,12,PC,7:22:24 AM,12/1/2020,,12/1/2020,7:19:15 AM,53030001287550,V02,LOADING
1005479161,1,53030001279325,7421704-09,,960,,P04,P04-M031,24,PC,7:24:10 AM,12/1/2020,,12/1/2020,7:19:08 AM,53030001279325,V02,LOADING
1005479307,1,53030001279325,7421704-09,,960,,P04,P04-M031,24,PC,2:54:06 PM,12/1/2020,,12/1/2020,7:24:11 AM,53030001279325,V02,LOADING
1005479318,1,53030001279387,7499828-04,,960,,P05,P05-M036,24,PC,2:29:29 PM,12/2/2020,,12/1/2020,7:25:43 AM,53030001279387,V02,LOADING
1005479319,1,53030001284454,9442588-02,,960,,P04,P04-M033,12,PC,7:33:03 AM,12/1/2020,,12/1/2020,7:25:49 AM,53030001284454,V02,LOADING
1005479336,1,53020000073370,6998924-03,,960,,P01,P01-S009,96,PC,7:35:36 AM,12/1/2020,,12/1/2020,7:26:53 AM,53020000073370,V02,LOADING
1005479336,2,53020000073370,7444091-08,,960,,P01,P01-S009,24,PC,7:35:36 AM,12/1/2020,,12/1/2020,7:26:53 AM,53020000073370,V02,LOADING
1005479336,3,53020000073370,7444097-05,,960,,P01,P01-S009,24,PC,7:35:36 AM,12/1/2020,,12/1/2020,7:26:53 AM,53020000073370,V02,LOADING
1005479336,4,53020000073370,7444098-05,,960,,P01,P01-S009,24,PC,7:35:36 AM,12/1/2020,,12/1/2020,7:26:53 AM,53020000073370,V02,LOADING
1005479336,5,53020000073370,9474745-01,,960,,P01,P01-S009,48,PC,7:35:36 AM,12/1/2020,,12/1/2020,7:26:53 AM,53020000073370,V02,LOADING
1005479353,1,53030001284136,7425460-10,,960,,P08,P08-L042,24,PC,7:36:12 AM,12/1/2020,,12/1/2020,7:26:40 AM,53030001284136,V02,LOADING
1005479476,1,53030001284455,9442588-02,,960,,P04,P04-M033,12,PC,7:37:34 AM,12/1/2020,,12/1/2020,7:33:33 AM,53030001284455,V02,LOADING
1005479480,1,53030001278685,7944541-02,,960,,P05,P05-M036,12,PC,7:34:17 AM,12/1/2020,,12/1/2020,7:33:06 AM,53030001278685,V02,LOADING
1005479511,1,53030001280228,7438261-14,,960,,P05,P05-M035,24,PC,7:39:03 AM,12/1/2020,,12/1/2020,7:34:08 AM,53030001280228,V02,LOADING
1005479523,1,53030001278685,7944541-02,,960,,P05,P05-M036,12,PC,2:50:36 PM,12/1/2020,,12/1/2020,7:34:17 AM,53030001278685,V02,LOADING
1005479528,1,53020000075113,8579335-08,,960,,P04,P04-M034,24,PC,7:43:37 AM,12/1/2020,,12/1/2020,7:34:26 AM,53020000075113,V02,LOADING
1005479528,2,53020000075113,7949890-05,,960,,P04,P04-M034,24,PC,7:43:37 AM,12/1/2020,,12/1/2020,7:34:26 AM,53020000075113,V02,LOADING
1005479528,3,53020000075113,7471701-02,,960,,P04,P04-M034,24,PC,7:43:37 AM,12/1/2020,,12/1/2020,7:34:26 AM,53020000075113,V02,LOADING
1005479528,4,53020000075113,7447668-07,,960,,P04,P04-M034,24,PC,7:43:37 AM,12/1/2020,,12/1/2020,7:34:26 AM,53020000075113,V02,LOADING
1005479528,5,53020000075113,6895879-01,,960,,P04,P04-M034,24,PC,7:43:37 AM,12/1/2020,,12/1/2020,7:34:26 AM,53020000075113,V02,LOADING
1005479583,1,53030001280584,7420657-10,,960,,P04,P04-M032,12,PC,7:42:06 AM,12/1/2020,,12/1/2020,7:36:56 AM,53030001280584,V02,LOADING
1005479608,1,53030001279335,7434475-09,,960,,P08,P08-L046,12,PC,8:06:57 AM,12/1/2020,,12/1/2020,7:37:36 AM,53030001279335,V02,LOADING
1005479643,1,53030001280228,7438261-14,,960,,P05,P05-M035,24,PC,2:56:55 PM,12/1/2020,,12/1/2020,7:39:03 AM,53030001280228,V02,LOADING
1005479765,1,53020000075113,8579335-08,,960,,P04,P04-M034,24,PC,2:31:58 PM,12/1/2020,,12/1/2020,7:43:37 AM,53020000075113,V02,LOADING
1005479765,2,53020000075113,7471701-02,,960,,P04,P04-M034,24,PC,2:31:58 PM,12/1/2020,,12/1/2020,7:43:37 AM,53020000075113,V02,LOADING
1005479765,3,53020000075113,7447668-07,,960,,P04,P04-M034,24,PC,2:31:58 PM,12/1/2020,,12/1/2020,7:43:37 AM,53020000075113,V02,LOADING
1005479765,4,53020000075113,6895879-01,,960,,P04,P04-M034,24,PC,2:31:58 PM,12/1/2020,,12/1/2020,7:43:37 AM,53020000075113,V02,LOADING
1005479765,5,53020000075113,7949890-05,,960,,P04,P04-M034,24,PC,2:31:58 PM,12/1/2020,,12/1/2020,7:43:37 AM,53020000075113,V02,LOADING
1005479862,1,53020000075121,5A19220-01,,960,,P04,P04-M027,96,PC,8:53:03 AM,12/1/2020,,12/1/2020,7:46:44 AM,53020000075121,V02,LOADING
1005479862,2,53020000075121,6878955-02,,960,,P04,P04-M027,24,PC,8:53:03 AM,12/1/2020,,12/1/2020,7:46:44 AM,53020000075121,V02,LOADING
1005479862,3,53020000075121,7474619-04,,960,,P04,P04-M027,24,PC,8:53:03 AM,12/1/2020,,12/1/2020,7:46:44 AM,53020000075121,V02,LOADING
1005479862,4,53020000075121,7943714-04,,960,,P04,P04-M027,24,PC,8:53:03 AM,12/1/2020,,12/1/2020,7:46:44 AM,53020000075121,V02,LOADING
1005479862,5,53020000075121,7948370-11,,960,,P04,P04-M027,24,PC,8:53:03 AM,12/1/2020,,12/1/2020,7:46:44 AM,53020000075121,V02,LOADING
1005479983,1,53030001280524,7434475-09,,960,,P08,P08-L046,12,PC,8:05:13 AM,12/1/2020,,12/1/2020,7:50:18 AM,53030001280524,V02,LOADING
1005480050,1,53020000074544,5A25570-01,,960,,P01,P01-S016,24,PC,8:00:51 AM,12/1/2020,,12/1/2020,7:51:56 AM,53020000074544,V02,LOADING
1005480050,2,53020000074544,8495496-07,,960,,P01,P01-S016,48,PC,8:00:51 AM,12/1/2020,,12/1/2020,7:51:56 AM,53020000074544,V02,LOADING
1005480050,3,53020000074544,8736299-01,,960,,P01,P01-S016,24,PC,8:00:51 AM,12/1/2020,,12/1/2020,7:51:56 AM,53020000074544,V02,LOADING
1005480050,4,53020000074544,8736310-01,,960,,P01,P01-S016,24,PC,8:00:51 AM,12/1/2020,,12/1/2020,7:51:56 AM,53020000074544,V02,LOADING
1005480050,5,53020000074544,9354583-03,,960,,P01,P01-S016,24,PC,8:00:51 AM,12/1/2020,,12/1/2020,7:51:56 AM,53020000074544,V02,LOADING
1005480050,6,53020000074544,9436036-01,,960,,P01,P01-S016,24,PC,8:00:51 AM,12/1/2020,,12/1/2020,7:51:56 AM,53020000074544,V02,LOADING
1005480050,7,53020000074544,7952056-04,,960,,P01,P01-S016,24,PC,8:00:51 AM,12/1/2020,,12/1/2020,7:51:56 AM,53020000074544,V02,LOADING
1005480825,1,53020000073497,7446213-03,,960,,P01,P01-S021,24,PC,8:08:49 AM,12/1/2020,,12/1/2020,8:04:00 AM,53020000073497,V02,LOADING
1005480825,2,53020000073497,7446187-04,,960,,P01,P01-S021,24,PC,8:08:49 AM,12/1/2020,,12/1/2020,8:04:00 AM,53020000073497,V02,LOADING
1005480825,3,53020000073497,7446188-04,,960,,P01,P01-S021,24,PC,8:08:49 AM,12/1/2020,,12/1/2020,8:04:00 AM,53020000073497,V02,LOADING
1005480825,4,53020000073497,7446214-03,,960,,P01,P01-S021,24,PC,8:08:49 AM,12/1/2020,,12/1/2020,8:04:00 AM,53020000073497,V02,LOADING
1005480825,5,53020000073497,9493708-06,,960,,P01,P01-S021,48,PC,8:08:49 AM,12/1/2020,,12/1/2020,8:04:00 AM,53020000073497,V02,LOADING
1005480935,1,53030001284515,7421884-14,,960,,P05,P05-M035,24,PC,8:24:42 AM,12/1/2020,,12/1/2020,8:05:34 AM,53030001284515,V02,LOADING
1005481364,1,53020000074880,7481925-10,,960,,P01,P01-S003,24,PC,8:37:11 AM,12/1/2020,,12/1/2020,8:11:07 AM,53020000074880,V02,LOADING
1005481364,2,53020000074880,7483707-06,,960,,P01,P01-S003,48,PC,8:37:11 AM,12/1/2020,,12/1/2020,8:11:07 AM,53020000074880,V02,LOADING
1005481364,3,53020000074880,8672935-03,,960,,P01,P01-S003,24,PC,8:37:11 AM,12/1/2020,,12/1/2020,8:11:07 AM,53020000074880,V02,LOADING
1005481364,4,53020000074880,8672936-03,,960,,P01,P01-S003,24,PC,8:37:11 AM,12/1/2020,,12/1/2020,8:11:07 AM,53020000074880,V02,LOADING
1005481364,5,53020000074880,8713320-01,,960,,P01,P01-S003,48,PC,8:37:11 AM,12/1/2020,,12/1/2020,8:11:07 AM,53020000074880,V02,LOADING
1005481481,1,53030001287452,9442588-02,,960,,P04,P04-M033,12,PC,8:14:42 AM,12/1/2020,,12/1/2020,8:12:43 AM,53030001287452,V02,LOADING
1005481774,1,53030001280525,7434475-09,,960,,P08,P08-L046,12,PC,8:53:09 AM,12/1/2020,,12/1/2020,8:17:10 AM,53030001280525,V02,LOADING
1005482153,1,53030001278961,7438261-14,,960,,P05,P05-M035,24,PC,8:55:23 AM,12/1/2020,,12/1/2020,8:21:46 AM,53030001278961,V02,LOADING
1005482162,1,53030001278950,7418158-10,,960,,P04,P04-M030,24,PC,8:41:26 AM,12/1/2020,,12/1/2020,8:21:52 AM,53030001278950,V02,LOADING
1005482211,1,53020000073305,7416545-10,,960,,P07,P07-L040,24,PC,9:05:57 AM,12/1/2020,,12/1/2020,8:22:19 AM,53020000073305,V02,LOADING
1005482211,2,53020000073305,8075363-09,,960,,P07,P07-L040,24,PC,9:05:57 AM,12/1/2020,,12/1/2020,8:22:19 AM,53020000073305,V02,LOADING
1005482212,1,53020000074587,7483557-08,,960,,P07,P07-L040,6,PC,8:44:29 AM,12/1/2020,,12/1/2020,8:22:19 AM,53020000074587,V02,LOADING
1005482212,2,53020000074587,7483575-08,,960,,P07,P07-L040,6,PC,8:44:29 AM,12/1/2020,,12/1/2020,8:22:19 AM,53020000074587,V02,LOADING
1005482212,3,53020000074587,8092515-08,,960,,P07,P07-L040,12,PC,8:44:29 AM,12/1/2020,,12/1/2020,8:22:19 AM,53020000074587,V02,LOADING
1005482273,1,53020000073597,7952182-06,,960,,P01,P01-S025,24,PC,10:36:49 AM,12/1/2020,,12/1/2020,8:23:35 AM,53020000073597,V02,LOADING
1005482273,2,53020000073597,8780755-06,,960,,P01,P01-S025,24,PC,10:36:49 AM,12/1/2020,,12/1/2020,8:23:35 AM,53020000073597,V02,LOADING
1005482273,3,53020000073597,9398798-01,,960,,P01,P01-S025,24,PC,10:36:49 AM,12/1/2020,,12/1/2020,8:23:35 AM,53020000073597,V02,LOADING
1005482460,1,53020000073596,7497989-09,,960,,P01,P01-S008,24,PC,8:42:51 AM,12/1/2020,,12/1/2020,8:26:31 AM,53020000073596,V02,LOADING
1005482460,2,53020000073596,6841551-02,,960,,P01,P01-S008,24,PC,8:42:51 AM,12/1/2020,,12/1/2020,8:26:31 AM,53020000073596,V02,LOADING
1005482460,3,53020000073596,7952184-03,,960,,P01,P01-S008,24,PC,8:42:51 AM,12/1/2020,,12/1/2020,8:26:31 AM,53020000073596,V02,LOADING
1005482490,1,53030001286415,8082890-01,,960,,P08,P08-L041,6,PC,9:07:15 AM,12/1/2020,,12/1/2020,8:27:02 AM,53030001286415,V02,LOADING
1005482546,1,53030001287453,9442588-02,,960,,P04,P04-M033,12,PC,8:40:08 AM,12/1/2020,,12/1/2020,8:27:55 AM,53030001287453,V02,LOADING
1005482754,1,53020000074871,7481917-09,,960,,P01,P01-S013,24,PC,8:45:00 AM,12/1/2020,,12/1/2020,8:30:20 AM,53020000074871,V02,LOADING
1005482754,2,53020000074871,9482789-05,,960,,P01,P01-S013,24,PC,8:45:00 AM,12/1/2020,,12/1/2020,8:30:20 AM,53020000074871,V02,LOADING
1005482754,3,53020000074871,9482790-05,,960,,P01,P01-S013,24,PC,8:45:00 AM,12/1/2020,,12/1/2020,8:30:20 AM,53020000074871,V02,LOADING
1005483032,1,53030001284445,7434475-09,,960,,P08,P08-L046,12,PC,8:48:34 AM,12/1/2020,,12/1/2020,8:34:19 AM,53030001284445,V02,LOADING
1005483101,1,53030001283417,7398042-05,,960,,P04,P04-M030,24,PC,8:42:42 AM,12/1/2020,,12/1/2020,8:34:51 AM,53030001283417,V02,LOADING
1005483248,1,53020000074880,8713320-01,,960,,P01,P01-S003,48,PC,3:22:12 PM,12/1/2020,,12/1/2020,8:37:11 AM,53020000074880,V02,LOADING
1005483248,2,53020000074880,8672936-03,,960,,P01,P01-S003,24,PC,3:22:12 PM,12/1/2020,,12/1/2020,8:37:11 AM,53020000074880,V02,LOADING
1005483248,3,53020000074880,7483707-06,,960,,P01,P01-S003,48,PC,3:22:12 PM,12/1/2020,,12/1/2020,8:37:11 AM,53020000074880,V02,LOADING
1005483248,4,53020000074880,7481925-10,,960,,P01,P01-S003,24,PC,3:22:12 PM,12/1/2020,,12/1/2020,8:37:11 AM,53020000074880,V02,LOADING
1005483248,5,53020000074880,8672935-03,,960,,P01,P01-S003,24,PC,3:22:12 PM,12/1/2020,,12/1/2020,8:37:11 AM,53020000074880,V02,LOADING
1005483249,1,53030001263737,9450784-06,,960,,P07,P07-L038,12,PC,9:01:17 AM,12/1/2020,,12/1/2020,8:37:13 AM,53030001263737,V02,LOADING
1005483379,1,53030001286430,8082889-01,,960,,P08,P08-L041,6,PC,9:07:15 AM,12/1/2020,,12/1/2020,8:39:31 AM,53030001286430,V02,LOADING
1005483435,1,53030001286379,5A11EF4-02,,960,,P08,P08-L045,24,PC,8:56:17 AM,12/1/2020,,12/1/2020,8:40:14 AM,53030001286379,V02,LOADING
1005483448,1,53030001284446,7434475-09,,960,,P08,P08-L046,12,PC,9:00:59 AM,12/1/2020,,12/1/2020,8:40:25 AM,53030001284446,V02,LOADING
1005483544,1,53020000074540,5A0E6B6-01,,960,,P01,P01-S019,24,PC,8:51:30 AM,12/1/2020,,12/1/2020,8:42:44 AM,53020000074540,V02,LOADING
1005483544,2,53020000074540,7444097-05,,960,,P01,P01-S019,24,PC,8:51:30 AM,12/1/2020,,12/1/2020,8:42:44 AM,53020000074540,V02,LOADING
1005483544,3,53020000074540,7444098-05,,960,,P01,P01-S019,24,PC,8:51:30 AM,12/1/2020,,12/1/2020,8:42:44 AM,53020000074540,V02,LOADING
1005483599,1,53030001284427,7421704-09,,960,,P04,P04-M031,24,PC,8:53:01 AM,12/1/2020,,12/1/2020,8:44:19 AM,53030001284427,V02,LOADING
1005483951,1,53020000074541,7497990-09,,960,,P01,P01-S023,24,PC,8:54:36 AM,12/1/2020,,12/1/2020,8:48:41 AM,53020000074541,V02,LOADING
1005483951,2,53020000074541,7418174-07,,960,,P01,P01-S023,24,PC,8:54:36 AM,12/1/2020,,12/1/2020,8:48:41 AM,53020000074541,V02,LOADING
1005483951,3,53020000074541,9399985-04,,960,,P01,P01-S023,24,PC,8:54:36 AM,12/1/2020,,12/1/2020,8:48:41 AM,53020000074541,V02,LOADING
1005483951,4,53020000074541,9474745-01,,960,,P01,P01-S023,48,PC,8:54:36 AM,12/1/2020,,12/1/2020,8:48:41 AM,53020000074541,V02,LOADING
1005483951,5,53020000074541,9867716-02,,960,,P01,P01-S023,24,PC,8:54:36 AM,12/1/2020,,12/1/2020,8:48:41 AM,53020000074541,V02,LOADING
1005483951,6,53020000074541,7956459-08,,960,,P01,P01-S023,12,PC,8:54:36 AM,12/1/2020,,12/1/2020,8:48:41 AM,53020000074541,V02,LOADING
1005483951,7,53020000074541,9867717-02,,960,,P01,P01-S023,24,PC,8:54:36 AM,12/1/2020,,12/1/2020,8:48:41 AM,53020000074541,V02,LOADING
1005484383,1,53030001278961,7438261-14,,960,,P05,P05-M035,24,PC,2:26:24 PM,12/1/2020,,12/1/2020,8:55:23 AM,53030001278961,V02,LOADING
1005484435,1,53030001278965,9482102-01,,960,,P08,P08-L043,6,PC,10:20:03 AM,12/1/2020,,12/1/2020,8:56:17 AM,53030001278965,V02,LOADING
1005484479,1,53030001283458,7424563-10,,960,,P05,P05-M035,24,PC,9:00:54 AM,12/1/2020,,12/1/2020,8:57:16 AM,53030001283458,V02,LOADING
1005484513,1,53030001283419,7398041-05,,960,,P04,P04-M030,24,PC,9:05:09 AM,12/1/2020,,12/1/2020,8:58:14 AM,53030001283419,V02,LOADING
1005484636,1,53030001286346,7434475-09,,960,,P08,P08-L046,12,PC,9:13:53 AM,12/1/2020,,12/1/2020,9:00:39 AM,53030001286346,V02,LOADING
1005485032,1,53030001280220,7425459-11,,960,,P08,P08-L042,24,PC,9:13:15 AM,12/1/2020,,12/1/2020,9:06:17 AM,53030001280220,V02,LOADING
1005485100,1,53030001278966,9482102-01,,960,,P08,P08-L043,6,PC,10:20:03 AM,12/1/2020,,12/1/2020,9:07:27 AM,53030001278966,V02,LOADING
1005485266,1,53030001303935,7409376-13,,955,,S22,S22-CART22,2,PC,9:47:07 AM,12/1/2020,,12/1/2020,9:11:01 AM,53030001303935,V02,LOADING
1005485279,1,53030001284141,7425459-11,,960,,P08,P08-L042,24,PC,9:13:58 AM,12/1/2020,,12/1/2020,9:11:05 AM,53030001284141,V02,LOADING
1005485293,1,53030001286432,8083878-01,,960,,P08,P08-L041,6,PC,10:14:30 AM,12/1/2020,,12/1/2020,9:11:22 AM,53030001286432,V02,LOADING
1005485312,1,53030001282908,7399997-08,,910,,P04,P04-M030,24,PC,9:17:19 AM,12/1/2020,,12/1/2020,9:12:17 AM,53030001282908,V02,LOADING
1005485417,1,53030001286346,7434475-09,,960,,P08,P08-L046,12,PC,5:26:19 PM,12/1/2020,,12/1/2020,9:13:53 AM,53030001286346,V02,LOADING
1005485535,1,53030001279336,8584113-11,,960,,P08,P08-L044,8,PC,10:08:21 AM,12/1/2020,,12/1/2020,9:15:49 AM,53030001279336,V02,LOADING
1005485700,1,53020000074881,7481894-11,,960,,P04,P04-M028,24,PC,9:19:27 AM,12/1/2020,,12/1/2020,9:18:26 AM,53020000074881,V02,LOADING
1005485700,2,53020000074881,7481893-11,,960,,P04,P04-M028,24,PC,9:19:27 AM,12/1/2020,,12/1/2020,9:18:26 AM,53020000074881,V02,LOADING
1005485775,1,53030001279339,9442588-02,,960,,P04,P04-M033,12,PC,9:22:23 AM,12/1/2020,,12/1/2020,9:20:34 AM,53030001279339,V02,LOADING
1005485784,1,53030001286436,8083877-01,,960,,P08,P08-L041,6,PC,10:14:30 AM,12/1/2020,,12/1/2020,9:20:42 AM,53030001286436,V02,LOADING
1005485881,1,53030001284151,7444987-07,,960,,P08,P08-L042,8,PC,10:15:31 AM,12/1/2020,,12/1/2020,9:22:19 AM,53030001284151,V02,LOADING
1005485942,1,53030001278967,9482102-01,,960,,P08,P08-L043,6,PC,10:20:03 AM,12/1/2020,,12/1/2020,9:23:30 AM,53030001278967,V02,LOADING
1005485985,1,53030001283435,7400109-09,,960,,P04,P04-M030,24,PC,9:29:10 AM,12/1/2020,,12/1/2020,9:25:06 AM,53030001283435,V02,LOADING
1005485990,1,53030001261835,8747290-01,,960,,P08,P08-L046,6,PC,10:09:24 AM,12/1/2020,,12/1/2020,9:25:06 AM,53030001261835,V02,LOADING
